timestamp,latitude,longitude,pmTen,pmTwoFive,humidity,temperature
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.8,1.8,56,-7.4
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.1,1.7,56.1,-7.3
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.3,1.7,56,-7.3
2019-02-18 08:00:40 +0100,69.960258,23.234552,4.4,1.7,55.9,-7.3
2019-02-18 08:00:40 +0100,69.960266,23.234586,8.7,1.7,55.7,-7.4
2019-02-18 08:00:40 +0100,69.960243,23.234609,6,1.2,55.5,-7.3
2019-02-18 08:00:40 +0100,69.960235,23.234598,8.6,1.7,55.6,-7.4
2019-02-18 08:00:40 +0100,69.960266,23.23458,2.6,1.3,55.7,-7.3
2019-02-18 08:00:40 +0100,69.960258,23.234575,4.1,0.9,54.4,-7.3
2019-02-18 08:00:40 +0100,69.960266,23.234579,5.3,1.4,54.6,-7.2
2019-02-18 08:00:41 +0100,69.96025,23.234601,4.2,1.2,55,-7.3
2019-02-18 08:00:41 +0100,69.969413,23.373163,6.9,2.9,54.6,-7.5
2019-02-18 08:00:41 +0100,69.96025,23.234601,4.2,1.2,55,-7.3
2019-02-18 08:00:42 +0100,69.960243,23.234582,18.3,2.1,56.3,-7.3
2019-02-18 08:00:42 +0100,69.96025,23.234584,2.7,1.7,56.2,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,6.8,2.7,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,5.5,2.7,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,5.7,2.9,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,4.5,2.8,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,3.6,2.7,55.6,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,4.6,2.8,55.6,-7.3
2019-02-18 08:00:42 +0100,69.960258,23.234617,6.7,1.3,55.2,-7.3
2019-02-18 08:00:42 +0100,69.96025,23.234592,3.8,1.1,54.9,-7.3
2019-02-18 08:00:42 +0100,69.960266,23.234588,4,1.2,55.5,-7.3
2019-02-18 08:00:42 +0100,69.960243,23.234582,18.3,2.1,56.3,-7.3
2019-02-18 08:00:42 +0100,69.96025,23.234584,2.7,1.7,56.2,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,6.8,2.7,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,5.5,2.7,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,5.7,2.9,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,4.5,2.8,55.8,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,3.6,2.7,55.6,-7.4
2019-02-18 08:00:42 +0100,69.960243,23.234592,4.6,2.8,55.6,-7.3
2019-02-18 08:00:42 +0100,69.960258,23.234617,6.7,1.3,55.2,-7.3
2019-02-18 08:00:42 +0100,69.96025,23.234592,3.8,1.1,54.9,-7.3
2019-02-18 08:00:42 +0100,69.960266,23.234588,4,1.2,55.5,-7.3
2019-02-18 08:00:43 +0100,69.969413,23.373165,6.7,2.8,54.5,-7.5
2019-02-18 08:00:44 +0100,69.960281,23.234601,3.2,1.5,55.8,-7.3
2019-02-18 08:00:44 +0100,69.960304,23.234561,3.5,1.3,55.7,-7.3
2019-02-18 08:00:44 +0100,69.960258,23.234571,5.2,1.5,55.8,-7.4
2019-02-18 08:00:44 +0100,69.96025,23.23458,3,1.1,55,-7.4
2019-02-18 08:00:44 +0100,69.96025,23.234579,2.4,0.9,54.9,-7.3
2019-02-18 08:00:44 +0100,69.960266,23.234582,3.7,1.2,54.9,-7.3
2019-02-18 08:00:44 +0100,69.960266,23.23459,5.7,1.4,55,-7.3
2019-02-18 08:00:44 +0100,69.968818,23.270988,5.9,1.4,55.3,-7.4
2019-02-18 08:00:44 +0100,69.960281,23.234601,3.2,1.5,55.8,-7.3
2019-02-18 08:00:44 +0100,69.960304,23.234561,3.5,1.3,55.7,-7.3
2019-02-18 08:00:44 +0100,69.960258,23.234571,5.2,1.5,55.8,-7.4
2019-02-18 08:00:44 +0100,69.96025,23.23458,3,1.1,55,-7.4
2019-02-18 08:00:44 +0100,69.96025,23.234579,2.4,0.9,54.9,-7.3
2019-02-18 08:00:44 +0100,69.960266,23.234582,3.7,1.2,54.9,-7.3
2019-02-18 08:00:44 +0100,69.960266,23.23459,5.7,1.4,55,-7.3
2019-02-18 08:00:45 +0100,69.960266,23.23458,2.7,1.3,55.7,-7.3
2019-02-18 08:00:45 +0100,69.960266,23.23458,2.7,1.4,55.8,-7.3
2019-02-18 08:00:45 +0100,69.960266,23.23458,3.8,1.5,55.7,-7.3
2019-02-18 08:00:45 +0100,69.960266,23.23458,4.2,1.4,55.5,-7.4
2019-02-18 08:00:45 +0100,69.960266,23.23458,4.5,1.4,55.7,-7.4
2019-02-18 08:00:45 +0100,69.969413,23.373167,6.7,2.8,54.5,-7.5
2019-02-18 08:00:45 +0100,69.960266,23.23458,2.7,1.3,55.7,-7.3
2019-02-18 08:00:45 +0100,69.960266,23.23458,2.7,1.4,55.8,-7.3
2019-02-18 08:00:45 +0100,69.960266,23.23458,3.8,1.5,55.7,-7.3
2019-02-18 08:00:45 +0100,69.960266,23.23458,4.2,1.4,55.5,-7.4
2019-02-18 08:00:45 +0100,69.960266,23.23458,4.5,1.4,55.7,-7.4
2019-02-18 08:00:46 +0100,69.960273,23.234582,8.1,1.4,55.5,-7.3
2019-02-18 08:00:46 +0100,69.960235,23.234607,7.1,1.4,55.3,-7.3
2019-02-18 08:00:46 +0100,69.960243,23.2346,7.2,1.6,55.9,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4.6,1.3,55.1,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4.5,1.2,55.3,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4.4,1.2,55.2,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4,1.1,55.1,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,3.6,0.9,55.3,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,3.6,0.9,55.5,-7.3
2019-02-18 08:00:46 +0100,69.960273,23.234588,4.9,1,54.4,-7.3
2019-02-18 08:00:46 +0100,69.960258,23.234569,3.7,0.8,54.4,-7.3
2019-02-18 08:00:46 +0100,69.960266,23.234584,5.2,1.5,54.6,-7.3
2019-02-18 08:00:46 +0100,69.960273,23.234582,8.1,1.4,55.5,-7.3
2019-02-18 08:00:46 +0100,69.960235,23.234607,7.1,1.4,55.3,-7.3
2019-02-18 08:00:46 +0100,69.960243,23.2346,7.2,1.6,55.9,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4.6,1.3,55.1,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4.5,1.2,55.3,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4.4,1.2,55.2,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,4,1.1,55.1,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,3.6,0.9,55.3,-7.3
2019-02-18 08:00:46 +0100,69.96025,23.234594,3.6,0.9,55.5,-7.3
2019-02-18 08:00:46 +0100,69.960273,23.234588,4.9,1,54.4,-7.3
2019-02-18 08:00:46 +0100,69.960258,23.234569,3.7,0.8,54.4,-7.3
2019-02-18 08:00:46 +0100,69.960266,23.234584,5.2,1.5,54.6,-7.3
2019-02-18 08:00:47 +0100,69.969413,23.373167,6.9,2.8,54.4,-7.4
2019-02-18 08:00:48 +0100,69.960258,23.234552,4.5,2,55.7,-7.4
2019-02-18 08:00:48 +0100,69.960243,23.234588,17.3,2,56.3,-7.3
2019-02-18 08:00:48 +0100,69.96025,23.23459,3.8,1.6,56.1,-7.4
2019-02-18 08:00:48 +0100,69.960258,23.234621,6.7,1.3,55,-7.3
2019-02-18 08:00:48 +0100,69.96025,23.234596,4.3,1.3,54.9,-7.2
2019-02-18 08:00:48 +0100,69.960266,23.234592,3.4,1.1,55.1,-7.2
2019-02-18 08:00:48 +0100,69.968811,23.270986,5.7,1.2,55.2,-7.3
2019-02-18 08:00:48 +0100,69.960258,23.234552,4.5,2,55.7,-7.4
2019-02-18 08:00:48 +0100,69.960243,23.234588,17.3,2,56.3,-7.3
2019-02-18 08:00:48 +0100,69.96025,23.23459,3.8,1.6,56.1,-7.4
2019-02-18 08:00:48 +0100,69.960258,23.234621,6.7,1.3,55,-7.3
2019-02-18 08:00:48 +0100,69.96025,23.234596,4.3,1.3,54.9,-7.2
2019-02-18 08:00:48 +0100,69.960266,23.234592,3.4,1.1,55.1,-7.2
2019-02-18 08:00:49 +0100,69.960266,23.234588,5.7,1.4,55,-7.3
2019-02-18 08:00:49 +0100,69.969413,23.373163,6.7,2.6,54.4,-7.4
2019-02-18 08:00:49 +0100,69.960266,23.234588,5.7,1.4,55,-7.3
2019-02-18 08:00:50 +0100,69.960281,23.234594,2.5,1.5,55.7,-7.3
2019-02-18 08:00:50 +0100,69.960304,23.23455,3.5,1.3,55.8,-7.4
2019-02-18 08:00:50 +0100,69.96025,23.234575,6.5,1.5,55.7,-7.3
2019-02-18 08:00:50 +0100,69.96025,23.234588,3,1.1,55,-7.4
2019-02-18 08:00:50 +0100,69.96025,23.234582,2.9,1,55,-7.3
2019-02-18 08:00:50 +0100,69.960273,23.234582,3.2,1.1,54.6,-7.4
2019-02-18 08:00:50 +0100,69.960281,23.234594,2.5,1.5,55.7,-7.3
2019-02-18 08:00:50 +0100,69.960304,23.23455,3.5,1.3,55.8,-7.4
2019-02-18 08:00:50 +0100,69.96025,23.234575,6.5,1.5,55.7,-7.3
2019-02-18 08:00:50 +0100,69.96025,23.234588,3,1.1,55,-7.4
2019-02-18 08:00:50 +0100,69.96025,23.234582,2.9,1,55,-7.3
2019-02-18 08:00:50 +0100,69.960273,23.234582,3.2,1.1,54.6,-7.4
2019-02-18 08:00:51 +0100,69.969413,23.373155,6.7,2.5,54.4,-7.5
2019-02-18 08:00:52 +0100,69.960273,23.234582,8.6,1.4,55.7,-7.4
2019-02-18 08:00:52 +0100,69.960235,23.234605,9.5,1.4,55.2,-7.3
2019-02-18 08:00:52 +0100,69.960243,23.234598,4.1,1.4,55.9,-7.3
2019-02-18 08:00:52 +0100,69.960266,23.234598,5.8,1,54.4,-7.3
2019-02-18 08:00:52 +0100,69.960258,23.234573,2.8,0.9,54.4,-7.3
2019-02-18 08:00:52 +0100,69.960266,23.23459,4.9,1.4,54.6,-7.3
2019-02-18 08:00:52 +0100,69.968811,23.270982,5,1.2,55.1,-7.4
2019-02-18 08:00:52 +0100,69.960273,23.234582,8.6,1.4,55.7,-7.4
2019-02-18 08:00:52 +0100,69.960235,23.234605,9.5,1.4,55.2,-7.3
2019-02-18 08:00:52 +0100,69.960243,23.234598,4.1,1.4,55.9,-7.3
2019-02-18 08:00:52 +0100,69.960266,23.234598,5.8,1,54.4,-7.3
2019-02-18 08:00:52 +0100,69.960258,23.234573,2.8,0.9,54.4,-7.3
2019-02-18 08:00:52 +0100,69.960266,23.23459,4.9,1.4,54.6,-7.3
2019-02-18 08:00:53 +0100,69.969413,23.373147,6.8,2.5,54.4,-7.5
2019-02-18 08:00:54 +0100,69.960258,23.234558,6.6,2.2,55.9,-7.4
2019-02-18 08:00:54 +0100,69.960235,23.234594,15.1,1.9,55.9,-7.5
2019-02-18 08:00:54 +0100,69.96025,23.234592,4,1.6,56,-7.5
2019-02-18 08:00:54 +0100,69.960258,23.234622,7.1,1.3,55.2,-7.3
2019-02-18 08:00:54 +0100,69.96025,23.234601,4.1,1.3,54.8,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234601,3.3,1.1,55.1,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,6.3,1.5,54.8,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,5.6,1.5,55.2,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,7.1,1.4,55.1,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,6.9,1.3,55,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,10,1.4,54.9,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,10,1.3,54.8,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234558,6.6,2.2,55.9,-7.4
2019-02-18 08:00:54 +0100,69.960235,23.234594,15.1,1.9,55.9,-7.5
2019-02-18 08:00:54 +0100,69.96025,23.234592,4,1.6,56,-7.5
2019-02-18 08:00:54 +0100,69.960258,23.234622,7.1,1.3,55.2,-7.3
2019-02-18 08:00:54 +0100,69.96025,23.234601,4.1,1.3,54.8,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234601,3.3,1.1,55.1,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,6.3,1.5,54.8,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,5.6,1.5,55.2,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,7.1,1.4,55.1,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,6.9,1.3,55,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,10,1.4,54.9,-7.3
2019-02-18 08:00:54 +0100,69.960258,23.234588,10,1.3,54.8,-7.3
2019-02-18 08:00:55 +0100,69.969413,23.373142,6.8,2.5,54.4,-7.4
2019-02-18 08:00:56 +0100,69.960289,23.234588,2.5,1.4,55.5,-7.4
2019-02-18 08:00:56 +0100,69.960304,23.23455,3.5,1.3,55.6,-7.3
2019-02-18 08:00:56 +0100,69.960243,23.23458,7.6,1.6,55.7,-7.4
2019-02-18 08:00:56 +0100,69.960243,23.234598,3.2,1.1,55,-7.3
2019-02-18 08:00:56 +0100,69.96025,23.23459,2.8,1,54.9,-7.3
2019-02-18 08:00:56 +0100,69.960273,23.234588,3.9,1.1,54.6,-7.3
2019-02-18 08:00:56 +0100,69.968811,23.270977,5.8,1.3,55,-7.4
2019-02-18 08:00:56 +0100,69.960289,23.234588,2.5,1.4,55.5,-7.4
2019-02-18 08:00:56 +0100,69.960304,23.23455,3.5,1.3,55.6,-7.3
2019-02-18 08:00:56 +0100,69.960243,23.23458,7.6,1.6,55.7,-7.4
2019-02-18 08:00:56 +0100,69.960243,23.234598,3.2,1.1,55,-7.3
2019-02-18 08:00:56 +0100,69.96025,23.23459,2.8,1,54.9,-7.3
2019-02-18 08:00:56 +0100,69.960273,23.234588,3.9,1.1,54.6,-7.3
2019-02-18 08:00:57 +0100,69.969413,23.373136,6.7,2.5,54.4,-7.4
2019-02-18 08:00:58 +0100,69.960273,23.23459,8.5,1.4,55.5,-7.4
2019-02-18 08:00:58 +0100,69.960227,23.234601,10.1,1.5,55.4,-7.3
2019-02-18 08:00:58 +0100,69.960243,23.234601,3.5,1.4,55.9,-7.4
2019-02-18 08:00:58 +0100,69.960266,23.2346,5.7,0.9,54.3,-7.3
2019-02-18 08:00:58 +0100,69.960266,23.234577,2.6,0.8,54.4,-7.2
2019-02-18 08:00:58 +0100,69.960258,23.234592,5,1.4,54.8,-7.3
2019-02-18 08:00:58 +0100,69.960273,23.23459,8.5,1.4,55.5,-7.4
2019-02-18 08:00:58 +0100,69.960227,23.234601,10.1,1.5,55.4,-7.3
2019-02-18 08:00:58 +0100,69.960243,23.234601,3.5,1.4,55.9,-7.4
2019-02-18 08:00:58 +0100,69.960266,23.2346,5.7,0.9,54.3,-7.3
2019-02-18 08:00:58 +0100,69.960266,23.234577,2.6,0.8,54.4,-7.2
2019-02-18 08:00:58 +0100,69.960258,23.234592,5,1.4,54.8,-7.3
2019-02-18 08:00:59 +0100,69.969413,23.37313,6.5,2.4,54.4,-7.5
2019-02-18 08:01:00 +0100,69.968811,23.270969,5.8,1.3,55,-7.3
2019-02-18 08:01:01 +0100,69.969413,23.373132,6.9,2.3,54.4,-7.5
2019-02-18 08:01:03 +0100,69.969413,23.37313,7,2.2,54.4,-7.4
2019-02-18 08:01:04 +0100,69.968811,23.270963,6,1.4,55.1,-7.4
2019-02-18 08:01:05 +0100,69.969413,23.373132,6.9,2.2,54.4,-7.4
2019-02-18 08:01:07 +0100,69.969413,23.373134,6.6,2.2,54.4,-7.4
2019-02-18 08:01:08 +0100,69.968811,23.270961,5.2,1.3,54.1,-7.4
2019-02-18 08:01:09 +0100,69.969413,23.373136,6.5,2.1,54.4,-7.4
2019-02-18 08:01:11 +0100,69.969413,23.373136,6.5,2.1,54.3,-7.4
2019-02-18 08:01:12 +0100,69.968811,23.270965,4.5,1.4,53.7,-7.4
2019-02-18 08:01:13 +0100,69.969413,23.373138,6.4,2.1,54.3,-7.4
2019-02-18 08:01:15 +0100,69.969413,23.373136,6,2.1,54.3,-7.4
2019-02-18 08:01:16 +0100,69.968811,23.270971,4.4,1.4,53.4,-7.4
2019-02-18 08:01:17 +0100,69.969413,23.373134,5.3,2.1,54.3,-7.4
2019-02-18 08:01:19 +0100,69.969413,23.373132,4.8,2.1,54.2,-7.4
2019-02-18 08:01:20 +0100,69.968811,23.270978,4.6,1.4,53.1,-7.4
2019-02-18 08:01:21 +0100,69.969413,23.373128,4.6,2.1,54.2,-7.4
2019-02-18 08:01:23 +0100,69.969413,23.37313,4.5,2.1,54,-7.5
2019-02-18 08:01:24 +0100,69.968811,23.270984,6.6,1.4,53.2,-7.4
2019-02-18 08:01:25 +0100,69.969413,23.37313,4.5,2,54,-7.5
2019-02-18 08:01:27 +0100,69.969413,23.373128,4.5,2,54.2,-7.4
2019-02-18 08:01:27 +0100,69.969413,23.373128,4.5,2,54.1,-7.4
2019-02-18 08:01:27 +0100,69.969413,23.373128,4.7,2.1,54.1,-7.4
2019-02-18 08:01:28 +0100,69.968811,23.270988,7.4,1.5,53.4,-7.4
2019-02-18 08:01:32 +0100,69.968811,23.27099,7.3,1.4,54,-7.4
2019-02-18 08:01:35 +0100,69.969413,23.373123,4.7,2.1,54.1,-7.4
2019-02-18 08:01:36 +0100,69.968803,23.270992,7.1,1.4,53.7,-7.4
2019-02-18 08:01:37 +0100,69.969406,23.373123,4.6,2,54,-7.4
2019-02-18 08:01:39 +0100,69.969406,23.373119,4.5,1.7,54,-7.4
2019-02-18 08:01:40 +0100,69.968803,23.27099,7.4,1.4,53.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.3,1.8,54.1,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.5,1.8,54,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.4,1.8,54,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.3,1.8,53.9,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.1,1.8,53.8,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.1,1.7,53.9,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.1,1.8,53.7,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,4.4,1.8,53.7,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,4.3,1.8,53.7,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,4.9,1.9,53.8,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5,1.9,53.8,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.5,2.1,53.9,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,6,2.3,53.8,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.4,2.4,53.7,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.8,2.6,53.7,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.9,2.6,53.6,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.5,2.7,53.7,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,2.7,53.5,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.1,2.8,53.6,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.4,3,53.6,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.4,3.1,53.6,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.8,3.1,53.5,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.9,3.2,53.5,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.4,3.4,53.6,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.9,3.4,53.5,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,10.4,3.6,53.5,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,10.6,3.6,53.5,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,11.1,3.6,53.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,11.1,3.6,53.5,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,10.6,3.6,53.4,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,11.1,3.7,53.7,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,10.7,3.6,53.7,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,10.2,3.4,53.8,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.6,3.4,54,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.7,3.4,53.8,-7.4
2019-02-18 08:01:41 +0100,69.969406,23.373115,10.1,3.5,53.8,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.7,3.4,53.7,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,10.5,3.4,53.7,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.8,3.4,53.7,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.5,3.2,53.6,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.3,3.1,53.6,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.8,3,53.7,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.6,3,53.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,2.8,53.7,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.5,2.8,53.4,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8,2.9,53.4,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.4,2.9,53.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.2,2.9,53.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.2,2.9,53.3,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8,2.8,53.4,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.4,2.6,53.4,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.3,2.5,53.2,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.3,2.5,53.2,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7,2.4,53.2,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.6,2.2,53.4,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7,2.1,53.2,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.5,2.2,53,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.1,2.1,53.1,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.1,2,53.1,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.1,2,53.2,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.8,2,53.1,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.8,1.9,52.9,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.9,1.9,53,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.2,1.9,52.9,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.6,1.8,52.8,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.9,1.6,53,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.5,52.8,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7,1.4,52.8,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.4,52.7,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.5,52.7,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.4,52.6,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.3,1.5,52.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.3,1.5,52.6,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.3,1.5,52.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.9,1.6,52.6,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.4,1.6,52.6,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,9.8,1.6,52.5,-7.3
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.3,1.6,52.6,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.6,52.6,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.6,52.4,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.6,52.4,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.3,1.6,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.2,1.6,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.3,1.6,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.1,1.7,52.2,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.9,1.7,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.9,1.7,52.2,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.1,1.7,52.2,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7.8,1.7,52.2,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.3,1.7,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.4,1.7,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.4,1.8,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,8.5,1.8,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,7,1.8,52.4,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.5,1.8,52.4,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.1,1.7,52.4,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.1,1.7,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.4,1.7,52.2,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.1,1.7,52.3,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.1,1.8,52.2,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,6.1,1.7,52,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,6,1.7,51.9,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.9,1.7,51.9,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.3,1.7,52,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,4.9,1.6,52,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,5.1,1.6,52,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,5,1.6,52.2,-7.1
2019-02-18 08:01:41 +0100,69.969406,23.373115,4.7,1.6,52.1,-7.2
2019-02-18 08:01:41 +0100,69.969406,23.373115,4.7,1.6,52.2,-7.2
